customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,LatePayments,DataUsageGB,AvgSessionMinutes,SatisfactionScore,Churn
CUST00980,Female,0,No,No,2,Yes,No phone service,No,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),69.75,60.25,2,3,8.36,48.11,5,Yes
CUST00981,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),94.89,4495.33,0,1,466.81,51.76,3,No
CUST00982,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,35.76,4409.44,2,1,261.89,143.55,2,No
CUST00983,Female,0,No,No,5,Yes,Yes,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),110.33,8844.5,2,1,401.26,26.38,5,No
CUST00984,Male,0,No,No,55,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,Yes,Electronic check,21.78,6539.13,0,1,94.95,110.0,3,Yes
CUST00985,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,22.64,4875.52,0,0,175.98,52.1,2,No
CUST00986,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.9,5251.83,1,1,484.03,89.61,3,No
CUST00987,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,102.87,6307.16,1,1,270.0,55.17,2,No
CUST00988,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,33.17,8273.44,0,3,180.18,124.46,3,Yes
CUST00989,Female,0,No,No,27,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Electronic check,68.54,620.91,2,1,499.3,117.41,5,Yes
CUST00990,Female,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.89,624.69,0,0,344.94,53.21,2,No
CUST00991,Female,0,No,No,69,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,One year,No,Mailed check,94.48,1889.45,0,1,404.41,106.37,4,No
CUST00992,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),41.38,4004.03,2,1,97.81,28.31,1,No
CUST00993,Female,0,Yes,No,38,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,79.4,3176.67,3,0,7.83,165.8,5,No
CUST00994,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,111.96,515.76,0,0,457.45,171.46,2,Yes
CUST00995,Female,0,No,No,31,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,25.52,5405.69,4,0,152.56,173.53,1,No
CUST00996,Male,0,No,No,3,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Credit card (automatic),108.45,7596.47,2,0,382.44,127.2,5,No
CUST00997,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,40.89,550.72,4,1,215.47,88.94,5,No
CUST00998,Female,0,Yes,Yes,31,No,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,28.25,4731.81,3,1,441.49,169.52,3,No
CUST00999,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),51.92,8834.98,5,2,130.31,13.33,5,No
CUST01000,Male,0,No,Yes,69,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.02,500.0,0,0,265.35,88.07,1,No
CUST01001,Female,0,Yes,No,45,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.71,2684.95,2,1,183.4,148.36,4,No
CUST01002,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),33.26,4006.03,4,0,343.04,84.33,2,No
CUST01003,Male,0,No,No,57,No,No,No,No,No,No internet service,No,No,No,One year,No,Mailed check,67.67,1602.02,5,3,268.89,150.12,5,No
CUST01004,Male,0,Yes,No,47,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),20.2,4983.38,3,1,368.33,174.28,4,No
CUST01005,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,20.95,7675.44,5,0,219.16,48.33,1,No
CUST01006,Male,0,No,No,39,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,103.13,3326.38,1,2,390.01,36.63,3,Yes
CUST01007,Female,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.83,128.6,2,2,254.45,170.84,5,No
CUST01008,Male,0,Yes,No,35,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.35,5542.56,4,1,58.56,44.11,5,No
CUST01009,Female,0,Yes,Yes,43,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,No,Mailed check,60.29,7946.31,2,2,366.17,114.94,5,No
CUST01010,Female,1,Yes,No,30,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.62,7151.32,3,1,215.51,82.12,2,No
CUST01011,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),43.58,5873.8,2,1,392.16,67.61,3,No
CUST01012,Male,0,No,No,43,Yes,No,DSL,Yes,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),92.69,6990.75,1,0,453.16,27.75,2,No
CUST01013,Female,0,No,No,42,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,50.72,2936.33,1,0,452.9,105.0,3,No
CUST01014,Male,0,Yes,No,42,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.65,4397.77,0,2,391.67,59.18,1,No
CUST01015,Male,0,No,No,46,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.46,3493.1,2,1,59.77,83.7,5,No
CUST01016,Female,0,No,No,5,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),22.76,407.74,1,1,481.36,118.44,1,No
CUST01017,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),34.93,2246.34,1,1,262.49,177.97,3,No
CUST01018,Male,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,55.26,4496.81,3,1,457.11,65.65,2,Yes
CUST01019,Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),33.9,5827.36,1,2,343.24,73.51,1,No
CUST01020,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),85.93,222.49,1,0,106.21,72.69,4,Yes
CUST01021,Male,1,No,Yes,24,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),36.29,8345.04,2,1,315.25,84.15,1,No
CUST01022,Male,0,Yes,No,57,Yes,No,No,No,No,No,No,Yes,Yes,One year,No,Electronic check,101.3,5396.29,2,1,185.27,98.61,2,No
CUST01023,Female,1,Yes,No,29,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,99.59,7518.14,1,1,9.56,10.35,5,No
CUST01024,Female,0,Yes,No,0,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,48.36,1701.46,5,0,423.17,152.26,2,No
CUST01025,Female,0,No,No,62,Yes,No,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),66.58,5666.28,2,0,490.37,107.54,3,No
CUST01026,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),88.31,775.4,3,3,263.29,79.32,2,No
CUST01027,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),62.43,4101.66,1,2,159.63,5.26,1,No
CUST01028,Male,1,No,Yes,52,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,27.83,6290.68,1,4,107.57,55.91,2,No
CUST01029,Male,0,No,No,18,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,47.74,5968.01,2,0,127.81,55.86,2,No
CUST01030,Male,0,No,No,65,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.34,2140.54,2,0,418.95,126.2,5,No
CUST01031,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),101.63,1043.88,3,1,78.69,33.0,1,Yes
CUST01032,Female,0,Yes,Yes,30,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),26.92,3231.49,0,2,465.28,22.01,4,Yes
CUST01033,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),37.65,5513.23,1,1,213.56,133.55,3,No
CUST01034,Female,0,Yes,No,67,No,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,113.1,852.04,1,2,328.56,89.19,2,Yes
CUST01035,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.81,7542.35,3,1,212.21,138.77,2,No
CUST01036,Female,0,No,No,12,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.75,4559.81,0,1,498.59,42.32,2,No
CUST01037,Female,0,No,Yes,14,Yes,No phone service,No,No,No,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),86.59,7726.72,0,3,186.92,31.1,2,No
CUST01038,Male,0,No,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,56.84,5859.39,2,0,189.01,16.89,2,No
CUST01039,Male,0,No,Yes,33,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),43.08,8768.39,0,1,435.87,75.62,5,No
CUST01040,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,116.85,4449.21,1,0,58.92,93.41,5,No
CUST01041,Male,0,No,No,49,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,72.1,6544.74,4,1,89.68,85.65,1,No
CUST01042,Female,0,Yes,No,26,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,57.1,4436.39,1,0,488.0,137.12,5,No
CUST01043,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,No,No internet service,No,Two year,No,Electronic check,96.15,1565.1,1,2,47.85,116.4,4,No
CUST01044,Male,0,No,No,55,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.22,851.9,0,2,22.77,64.03,5,No
CUST01045,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,110.21,2161.14,2,0,378.89,91.93,4,No
CUST01046,Male,0,Yes,No,54,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),101.18,5226.2,5,1,233.53,50.26,1,Yes
CUST01047,Male,0,No,No,23,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Two year,No,Electronic check,57.65,7506.28,1,1,265.25,106.0,1,No
CUST01048,Male,0,No,No,24,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,38.64,1318.34,3,1,258.33,24.57,1,Yes
CUST01049,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,105.95,8321.44,5,0,439.97,15.99,2,No
CUST01050,Male,0,No,Yes,10,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),115.62,4333.44,6,2,190.18,130.63,2,No
CUST01051,Female,1,Yes,No,59,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,24.79,4562.69,1,0,401.86,128.23,1,No
CUST01052,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.74,329.57,2,1,286.98,107.86,3,Yes
CUST01053,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),58.63,8727.48,1,3,76.15,57.69,5,Yes
CUST01054,Male,1,No,No,24,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,100.61,592.81,1,1,360.76,33.93,3,Yes
CUST01055,Male,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.78,2646.48,1,0,48.26,83.63,2,No
CUST01056,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,72.18,5707.48,1,2,125.55,24.55,2,No
CUST01057,Female,0,No,Yes,51,No,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.59,5791.89,1,0,278.42,117.69,5,No
CUST01058,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,116.34,3878.98,1,4,224.48,98.01,1,No
CUST01059,Female,1,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),82.98,7827.51,1,1,258.77,81.4,4,No
CUST01060,Female,1,No,No,59,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,49.61,3028.26,2,1,252.79,10.17,3,No
CUST01061,Male,0,Yes,No,53,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),82.66,1435.89,1,1,276.58,127.59,2,No
CUST01062,Male,0,Yes,No,62,No,Yes,DSL,No,No,No,No,No internet service,No,One year,Yes,Mailed check,29.03,423.95,2,1,147.17,158.54,3,No
CUST01063,Male,1,No,Yes,19,Yes,No,No,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),53.13,1270.0,0,0,205.62,126.77,1,No
CUST01064,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,37.38,8598.03,3,1,371.6,99.69,3,No
CUST01065,Female,0,No,Yes,40,No,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.6,2825.38,4,1,433.98,135.65,3,Yes
CUST01066,Male,1,Yes,No,62,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.18,5928.57,2,1,15.5,133.58,5,No
CUST01067,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),92.47,8719.78,3,2,197.62,134.64,5,No
CUST01068,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),53.86,7976.97,1,1,190.78,44.2,2,No
CUST01069,Male,0,Yes,No,26,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.54,4564.38,0,0,268.23,28.1,3,No
CUST01070,Male,1,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),52.0,806.08,1,1,1.68,26.6,2,No
CUST01071,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,25.23,6485.57,3,0,150.18,20.11,1,No
CUST01072,Female,0,Yes,No,6,No,No phone service,No,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,47.04,1230.25,2,2,310.0,159.26,4,No
CUST01073,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,One year,Yes,Mailed check,82.39,1373.96,1,1,115.77,93.29,5,No
CUST01074,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),96.03,7921.03,4,2,28.74,37.25,4,No
CUST01075,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),44.19,6019.79,5,2,117.44,78.75,4,Yes
CUST01076,Male,0,Yes,No,64,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.0,8376.33,1,2,422.1,17.98,5,No
CUST01077,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),53.61,8626.28,3,1,136.46,37.68,4,No
CUST01078,Male,0,No,No,37,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,36.41,4170.42,3,0,231.46,136.2,1,No
CUST01079,Female,1,No,Yes,62,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,34.04,6037.85,2,4,59.07,107.85,3,No
CUST01080,Male,0,No,No,41,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,101.82,5911.72,2,2,365.9,32.8,5,No
CUST01081,Male,1,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.66,1058.95,1,2,214.22,107.76,4,No
CUST01082,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,42.0,5590.69,0,1,94.57,100.67,2,Yes
CUST01083,Male,0,No,Yes,63,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.28,1040.65,2,3,483.73,120.74,4,No
CUST01084,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),56.47,7710.0,2,0,419.55,170.75,5,Yes
CUST01085,Female,0,No,No,56,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Mailed check,119.03,8358.35,6,1,187.01,30.79,4,No
CUST01086,Male,1,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.95,3531.4,0,2,61.99,161.53,4,Yes
CUST01087,Male,0,Yes,No,66,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,86.03,6259.33,2,2,309.24,52.79,1,Yes
CUST01088,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),39.45,6311.94,1,1,390.82,62.66,1,No
CUST01089,Female,0,No,No,3,No,Yes,No,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),39.25,498.79,0,1,438.4,87.45,5,No
CUST01090,Female,0,No,Yes,7,No,No,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),100.9,1510.45,1,2,211.32,139.94,1,No
CUST01091,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,112.58,7977.85,1,1,106.34,129.52,2,Yes
CUST01092,Male,0,No,Yes,34,No,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.43,1823.13,3,1,107.75,89.05,1,Yes
CUST01093,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,103.38,6836.1,3,0,9.96,147.45,5,No
CUST01094,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Mailed check,78.33,5347.4,2,1,394.83,112.37,1,No
CUST01095,Female,0,No,No,39,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),31.31,6438.4,2,3,253.66,169.59,4,No
CUST01096,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,No,Mailed check,53.76,1381.39,5,1,462.6,86.17,3,Yes
CUST01097,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),48.1,7249.83,3,0,86.57,136.95,2,No
CUST01098,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.07,3325.18,4,0,156.51,16.42,1,No
CUST01099,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),117.32,8894.86,0,0,428.87,61.23,5,No
CUST01100,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),34.95,3926.14,3,1,308.7,165.35,3,Yes
CUST01101,Male,0,Yes,No,30,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.92,2893.69,2,1,178.16,95.41,3,No
CUST01102,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,112.62,1330.61,4,1,134.63,171.5,2,No
CUST01103,Female,1,No,Yes,27,No,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,No,Mailed check,26.06,677.35,2,2,292.45,6.13,4,No
CUST01104,Male,0,No,No,8,Yes,No,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),94.56,7940.12,2,4,193.34,87.47,3,Yes
CUST01105,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),80.95,1142.67,5,0,133.18,132.17,3,No
CUST01106,Female,1,No,No,48,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,56.02,7929.65,1,0,189.16,62.38,2,No
CUST01107,Male,1,Yes,No,1,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,113.82,4975.31,3,2,353.5,86.26,2,No
CUST01108,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,53.52,5977.54,3,0,210.4,34.16,1,No
CUST01109,Female,1,Yes,No,28,Yes,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,38.87,7271.83,4,2,237.97,80.77,1,No
CUST01110,Male,0,Yes,No,25,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),92.45,4899.25,4,0,333.79,93.7,3,No
CUST01111,Male,0,No,No,27,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.25,4457.96,2,1,242.78,110.06,4,No
CUST01112,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),48.69,7055.86,3,1,476.27,85.9,5,No
CUST01113,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,113.12,3772.63,2,2,35.92,42.16,3,Yes
CUST01114,Male,0,No,No,55,No,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,50.77,753.58,2,1,337.72,173.22,3,Yes
CUST01115,Male,0,Yes,No,9,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,77.45,5693.83,2,1,431.3,140.67,4,No
CUST01116,Male,0,No,No,56,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,No,Electronic check,85.46,365.57,1,0,136.11,147.15,2,No
CUST01117,Male,0,Yes,No,46,No,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),68.53,5414.92,2,3,207.05,116.5,2,No
CUST01118,Male,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,51.12,4621.04,3,0,191.81,152.02,5,No
CUST01119,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.24,2780.74,3,0,455.65,107.81,4,No
CUST01120,Female,1,Yes,Yes,21,Yes,No,No,No,No,No,Yes,No,No,Two year,No,Electronic check,59.97,3139.91,3,0,159.15,147.26,2,No
